1,107,45,45,35,
0,237,725,202,1646,
4,418,1488,745,4181,
3,463,2277,1495,8589,
2,487,2437,2284,9222,
5,517,2458,2458,2408,
6,620,2474,2474,2354,
7,702,2775,2513,10367,
8,816,2712,2712,2662,
9,935,2714,2714,2594,
10,1153,3289,2616,10640,
11,1394,3449,3349,6398,
12,1431,3643,3443,6856,
14,1534,3662,3551,10655,
13,1583,3714,3714,3614,
17,1732,3776,3765,7331,
16,1743,4328,3796,19784,
15,1745,4568,4416,13190,
18,2059,4886,4373,22452,
19,2118,4917,4917,4827,
20,2244,5393,4992,14878,
21,2378,5713,5361,27130,
22,2471,5720,5710,11330,
23,2495,6289,5787,30000,
25,2670,7526,6614,34293,
24,2690,8030,7588,38434,
26,2833,7988,7988,7888,
27,2841,8252,7990,32244,
28,2932,8903,8281,34039,
29,3104,9303,8932,36020,
31,3199,9309,9309,9209,
30,3229,9579,9579,9279,
32,3237,9602,9602,9572,
33,3378,9953,9541,38497,
34,3484,10439,10048,40394,
35,3644,11091,10480,42422,
36,3757,11029,11029,10979,
37,3999,11499,10817,43503,
39,4001,11689,11598,23097,
38,4011,12000,11879,23559,
41,4155,12212,12031,48117,
40,4224,12179,12179,12169,
42,4390,13066,12133,61713,
43,4431,13848,13035,52456,
46,4673,15118,13696,70036,
44,4699,15292,15292,15092,
45,4778,15304,15304,15214,
47,4805,16289,15777,62833,
48,4925,16471,16200,65062,
49,5163,16825,16434,65858,
50,5169,17352,16830,67654,
53,5320,18263,17231,69458,
51,5367,18388,18226,73008,
52,5386,19332,18869,94172,
54,5474,19496,19274,77280,
,,,,,2.202202
