0,8,1106,123,2341,
2,282,996,996,876,
1,316,1766,1463,4093,
3,530,2377,1643,9454,
4,591,2619,2327,9661,
5,645,3079,2766,11130,
6,688,3298,3156,9401,
8,903,3093,3093,3083,
7,949,3059,3059,3049,
9,1117,3394,3191,12740,
11,1127,3526,3394,10255,
10,1175,3860,3529,14298,
12,1233,4726,4003,20683,
14,1468,4591,4591,4491,
13,1485,4584,4584,4574,
15,1634,4688,4535,22783,
16,1653,4869,4869,4669,
18,1842,5594,4802,19992,
17,1961,5485,5485,5475,
19,2057,5490,5490,5390,
20,2108,5470,5470,5440,
21,2216,5975,5462,22294,
22,2275,6412,6038,30620,
23,2337,6534,6360,19196,
25,2579,6413,6413,6293,
24,2649,7996,6374,34084,
27,2734,8204,7942,31852,
28,2828,8783,8611,25386,
26,2886,9667,8845,36385,
29,3006,9638,9638,9548,
31,3276,9599,9569,18938,
30,3280,9858,9606,29011,
32,3372,10467,10267,20034,
33,3518,10423,10423,10323,
36,3647,11106,10494,52496,
35,3676,11720,11088,44865,
34,3680,12549,11817,48371,
37,3761,12598,12587,25055,
38,4032,12429,12419,24748,
39,4033,12739,12729,25158,
41,4144,12658,12658,12628,
40,4246,12847,12756,25313,
42,4341,12943,12843,25596,
43,4529,13149,12856,64517,
44,4689,13391,13290,26281,
,,,,,2.487975
