0,33,539,539,39,
2,236,1252,408,3389,
3,325,1798,1365,5406,
1,372,2415,2252,8724,
6,627,2362,2362,2162,
4,628,2370,2370,2360,
5,780,3483,2310,14087,
8,865,3509,3409,6808,
7,902,3785,3573,14406,
9,1014,3886,3875,7551,
10,1108,4246,3803,19361,
11,1128,4338,4236,12711,
13,1417,4363,4062,8115,
12,1452,4848,4447,13323,
14,1539,5003,4812,14477,
16,1621,5552,5421,15884,
15,1722,6355,5653,29080,
17,1960,7090,6217,31883,
18,2059,7223,7192,14185,
19,2117,7666,7666,7166,
20,2183,8052,7629,30642,
22,2246,8671,8488,33718,
21,2340,9281,8699,35728,
24,2475,9386,9226,36893,
23,2548,9998,9345,38385,
26,2664,10433,9932,30048,
25,2797,10944,10601,53483,
28,2824,11609,11007,44742,
27,2871,11654,11654,11564,
30,3033,11541,11541,11491,
29,3075,11702,11580,46385,
33,3327,11845,11462,57845,
31,3396,11906,11786,23562,
32,3427,12358,11956,48438,
34,3529,12956,12735,37807,
35,3574,12942,12942,12932,
36,3748,13420,13068,65646,
38,3916,13926,13343,67792,
37,3940,14125,13992,70006,
39,3964,14813,14601,58069,
40,4016,15113,14772,59420,
41,4223,14958,14958,14908,
42,4397,14987,14794,74289,
44,4415,15623,14980,76466,
43,4474,16538,16065,64166,
45,4768,16838,16275,82474,
46,4832,17406,17275,51337,
48,4939,17812,17600,70424,
47,4961,18795,18092,91149,
49,5152,19055,18724,56353,
51,5157,19303,19060,95757,
50,5197,19585,19273,57822,
52,5312,19491,19480,38951,
54,5462,19420,19420,19340,
53,5477,19818,19497,58523,
55,5664,19911,19711,39342,
56,5809,20088,19797,59452,
57,5812,20598,20386,102046,
58,5983,21009,20509,40938,
61,6100,21324,20902,84231,
59,6179,21466,21335,63967,
60,6239,21496,21496,21406,
62,6449,21480,21378,64096,
64,6498,22131,21630,43061,
63,6502,22597,22184,111229,
66,6645,22636,22555,45011,
65,6711,22579,22579,22569,
67,6728,22996,22574,68015,
68,6934,22913,22841,91387,
70,7137,23544,22761,114921,
69,7198,24376,23564,94789,
71,7211,24513,24462,48825,
72,7363,24874,24862,49226,
74,7422,25238,25116,75141,
73,7486,25347,25274,101072,
75,7729,25336,25154,75515,
76,7741,26226,25405,102061,
77,7912,26620,26106,131560,
79,7959,27586,27073,135362,
78,7961,28086,28086,27586,
80,8187,28112,27870,111883,
82,8202,28700,28178,113076,
81,8391,28844,28602,143304,
83,8431,29417,28894,145308,
84,8490,29780,29367,147294,
86,8658,30407,29695,118913,
85,8697,31299,30676,153837,
88,8865,31632,31432,62564,
87,8987,31831,31631,63142,
89,9147,31681,31681,31671,
,,,,,2.203776
