2,333,395,304,309,
0,268,1504,922,2769,
1,369,1584,1523,4500,
3,550,1615,1414,2819,
5,557,2613,1809,8142,
6,654,3350,2546,13459,
4,677,3570,3337,13576,
7,837,3561,3461,6872,
9,918,3722,3681,10855,
8,957,4556,3774,20376,
10,1162,4743,4381,17818,
11,1167,5039,5039,4739,
12,1249,5370,5038,20326,
13,1361,5768,5267,10525,
14,1472,6749,6158,24794,
16,1671,7192,6601,19844,
15,1694,8171,7470,22611,
17,1847,9102,8319,41861,
18,1874,9298,9085,45663,
21,2162,9330,9209,18219,
19,2167,9626,9626,9326,
22,2234,9609,9609,9559,
20,2284,9851,9760,19321,
24,2467,9880,9678,48674,
25,2539,10350,10309,30459,
23,2576,10363,10363,10313,
26,2615,10625,10625,10325,
27,2763,11038,10487,31503,
28,2959,11475,10943,55171,
31,3147,11498,11407,22695,
29,3165,12613,11561,46768,
30,3173,12947,12725,63831,
32,3342,13099,12979,25758,
33,3362,13800,13109,52698,
34,3623,14021,13840,41321,
35,3776,13909,13899,27768,
37,3853,14353,13932,41997,
36,3878,14510,14429,28759,
39,3952,14838,14536,58348,
38,3971,15070,14899,44669,
40,4204,15437,15137,29974,
41,4262,15962,15390,78165,
42,4346,16379,16379,15879,
43,4360,16445,16445,16365,
44,4506,16512,16341,49105,
45,4530,16911,16579,83269,
46,4681,17342,16960,85376,
48,4846,17377,17377,17177,
47,4894,17379,17379,17329,
49,5127,17859,17237,87018,
50,5147,18571,17929,72721,
51,5289,18692,18440,74073,
53,5339,19083,18692,56328,
52,5443,19280,19280,18980,
55,5547,19857,19675,58628,
54,5644,19902,19811,39573,
57,5789,20388,19846,100376,
56,5896,21284,20381,103062,
58,6076,21186,21134,84540,
60,6123,21470,21339,63939,
59,6188,21587,21506,42913,
62,6312,21613,21552,64577,
61,6380,21656,21576,43122,
63,6392,21745,21655,43300,
64,6474,22575,21694,87408,
,,,,,2.2367516
