1,303,100,100,70,
0,251,160,160,110,
3,403,297,83,450,
2,448,474,353,607,
4,598,1187,334,2382,
6,701,1116,1116,1086,
5,773,1145,1145,1045,
8,951,1098,1017,1985,
7,953,1288,1187,2285,
10,1096,1868,1156,5818,
9,1184,1872,1792,3574,
11,1303,1935,1854,3609,
13,1420,2030,1899,5668,
12,1446,2055,2055,2005,
14,1595,2017,1916,3823,
15,1645,2888,2087,6643,
16,1663,3382,2961,8914,
17,1771,3407,3305,9938,
18,1879,3592,3380,13672,
20,2110,3472,3371,6733,
19,2196,3897,3887,7274,
22,2314,4230,3829,11739,
21,2380,4907,4665,18465,
23,2515,4894,4863,9637,
24,2574,5098,4916,19757,
26,2685,5049,5018,10007,
25,2763,5293,5000,20146,
27,2823,5646,5335,21532,
28,2970,5579,5579,5499,
29,3178,5482,5402,10774,
,,,,,3.461006
