3,363,199,80
6,755,204,100
15,1550,170,80
19,1995,72,50
18,1966,193,90
21,2252,58,50
23,2470,199,110
14,1698,1497,220
13,1530,1785,300
16,1726,1831,250
1,209,3428,280
20,2011,1988,400
5,590,3912,420
2,337,4466,650
0,224,4855,300
11,1207,4198,430
10,1080,4625,500
8,1028,4980,300
24,2525,4083,610
22,2326,4783,850
17,1702,5908,660
4,599,7513,710
12,1496,7117,540
7,817,8297,620
9,1170,8444,650
