0,36,229,150
1,158,272,160
2,394,550,510
4,545,1303,900
3,555,1467,170
5,662,1860,500
6,717,2142,330
7,847,2895,880
8,1091,2733,80
9,1095,3193,460
10,1194,3268,170
12,1274,3691,500
11,1319,4098,450
14,1476,4134,190
13,1543,4411,340
15,1578,5079,700
16,1638,5482,460
17,1990,5733,600
18,2081,6366,720
21,2119,6829,500
19,2143,6846,40
20,2167,7173,350
22,2403,7250,310
23,2415,7720,480
25,2507,8001,370
24,2509,8600,600
27,2844,8588,320
26,2846,9789,1200
29,2943,10546,850
28,3093,10406,10
