2,396,251,140
6,633,222,110
13,1572,193,100
16,1859,99,80
21,2172,22,10
20,2009,1825,330
14,1498,2456,260
11,1364,2711,220
4,598,4322,410
27,2813,2508,650
18,2092,3429,500
26,2659,3063,460
5,524,5400,230
29,2948,3878,490
28,2940,4487,780
12,1370,6358,430
9,946,7684,390
15,1552,7980,610
10,1240,11096,1030
25,2707,10630,970
8,851,12987,740
17,1799,12539,1410
3,455,14385,990
7,937,14403,1280
23,2427,13413,500
24,2449,13892,600
22,2466,14375,500
19,2020,15322,1580
1,255,17589,1240
0,165,18171,1010
