1,117,554,133,34,
0,205,872,600,512,
2,265,1044,843,814,
3,439,1182,960,872,
4,524,1218,1218,1098,
5,685,1490,1358,1060,
6,773,1992,1491,1402,
8,857,2441,2009,1911,
7,924,2576,2495,2376,
10,1004,2696,2696,2496,
9,1043,3038,2957,2658,
11,1118,3725,2973,2965,
12,1239,3857,3695,3607,
13,1455,4093,3762,3643,
14,1535,4104,4094,4014,
15,1622,4240,4118,4020,
16,1648,4325,4225,4215,
17,1878,4146,4146,4096,
18,2030,4375,4294,3995,
19,2031,4537,4385,4377,
21,2105,4492,4492,4462,
20,2160,5039,4538,4439,
22,2431,5369,4868,4769,
23,2491,5320,5320,5310,
24,2657,5855,5354,5155,
,,,,,2.9353058
