0,77,542,542,574,
19,1982,316,316,226,
22,2245,185,185,85,
23,2410,151,151,71,
21,2373,289,289,428,
25,2784,131,131,101,
24,2613,403,403,999,
33,3450,168,168,118,
39,4033,282,100,434,
46,4753,58,58,48,
48,4848,744,198,2358,
59,6005,143,143,339,
62,6463,168,77,145,
69,6956,354,354,578,
66,6793,639,163,1444,
72,7398,94,94,44,
74,7484,19,19,9,
78,7858,148,148,58,
79,7976,130,130,30,
15,1728,6585,6585,6485,
35,3657,4954,4954,19536,
8,1042,7793,193,7999,
50,5214,3739,297,3836,
56,5628,3444,691,14167,
10,1091,8106,225,32309,
68,7056,2498,83,2639,
7,986,8814,34,17422,
1,274,9648,9648,19086,
29,2980,7060,58,7320,
9,1172,9353,904,19270,
38,3886,6757,55,6662,
14,1591,9175,9175,27275,
67,6929,4315,4315,21245,
11,1155,10695,10695,10495,
49,4994,7053,81,13959,
71,7262,4984,4984,9738,
2,215,12238,490,26036,
53,5488,7162,7161,6961,
5,622,12834,11029,34372,
41,4245,9608,423,19319,
6,789,13470,110,22605,
44,4603,10053,107,19973,
51,5110,9948,9948,29434,
31,3324,12336,122,30458,
3,311,15653,15653,46619,
47,4727,11534,9728,49916,
28,3011,13552,16,13258,
26,2740,14424,14423,14123,
61,6299,11163,11163,10863,
76,7755,10007,10007,19514,
57,5857,12206,29,24806,
64,6663,11701,11701,34763,
58,6067,12597,12597,24814,
45,4583,14984,14984,29578,
36,3780,16388,49,31914,
27,2716,18054,167,17978,
32,3334,17736,50,17456,
42,4448,17223,17223,34026,
37,3920,18052,63,53579,
54,5552,16719,49,66355,
17,1761,20814,13098,67184,
18,2036,21441,90,84222,
13,1552,22427,2534,46688,
75,7512,16962,353,67301,
34,3517,21460,21460,84910,
65,6677,18800,18800,37090,
40,4272,21706,305,50427,
77,7805,18672,18672,36794,
43,4580,22400,22400,88610,
73,7384,20094,58,59650,
12,1302,26682,26682,132310,
63,6385,22096,22096,43682,
30,3073,25910,67,77156,
55,5515,23967,23967,95048,
16,1742,28243,60,56006,
60,6238,24245,182,71817,
52,5264,25720,703,52829,
20,2230,29257,29257,57984,
70,7157,25327,24827,123295,
4,638,32352,930,97336,
,,,,,2.4247568
