2,438,185,185,95,
3,597,129,129,168,
5,548,279,279,448,
6,821,106,106,6,
7,830,229,229,328,
10,1066,368,368,1202,
14,1513,65,34,83,
16,1763,119,119,69,
21,2353,120,120,330,
24,2592,74,74,108,
13,1384,1465,142,3034,
27,2815,621,146,1642,
33,3507,160,160,340,
32,3390,1026,135,2554,
51,5286,99,99,158,
53,5533,1497,25,4366,
34,3658,3476,587,7876,
46,4708,3027,3027,11848,
23,2429,5412,5412,5312,
29,3065,5357,5357,10504,
55,5501,3037,3037,8871,
37,3705,5440,3629,12378,
59,5949,3314,225,6417,
0,281,9111,9111,27073,
43,4401,5347,5347,15741,
41,4360,5631,895,23129,
50,5008,5222,5222,10204,
8,1034,9404,6406,15510,
57,5843,4789,4789,18656,
49,5069,5764,276,22882,
18,1820,9219,152,9081,
17,1928,9713,136,19409,
20,2145,9697,114,29019,
42,4435,7804,6801,34438,
52,5442,6996,227,20040,
45,4730,7910,180,23872,
11,1282,11964,50,25354,
28,2825,10721,530,12411,
30,3020,10826,3430,46164,
56,5652,8491,47,8207,
38,3833,10913,97,32466,
1,135,15474,37,46059,
25,2523,13429,101,39938,
47,4873,11376,604,34282,
26,2674,13879,13879,27338,
35,3689,13163,2942,55034,
48,4810,12641,8130,45353,
58,6030,11920,11920,23040,
36,3758,15197,15197,29844,
31,3127,16331,14028,73615,
39,4006,15950,5501,58072,
9,1021,19941,19941,98955,
44,4501,17457,17457,34114,
22,2212,20252,5729,42388,
19,1946,21018,19516,39534,
15,1701,22265,12749,100789,
12,1374,23092,22091,111237,
54,5650,19311,19311,95315,
4,424,25045,108,49606,
40,4181,21783,143,43009,
,,,,,2.3100023
