1,140,372,150,946,
8,925,89,38,47,
3,523,541,265,1217,
11,1155,314,314,214,
12,1392,258,258,386,
15,1789,175,175,85,
16,1674,390,199,767,
17,1967,807,109,816,
29,2984,144,144,54,
19,2113,2346,2346,2226,
4,550,4473,52,13460,
25,2717,2506,2506,4802,
0,148,5216,5216,5016,
7,805,5422,65,10559,
20,2088,4539,79,13336,
10,1291,6140,6140,11960,
27,2909,5022,128,4840,
26,2616,5616,5616,5316,
23,2491,6042,192,10975,
31,3265,5567,2759,10485,
9,1172,8263,5256,29599,
13,1318,8718,8718,17126,
18,1972,8364,276,24848,
32,3295,7541,44,7055,
5,513,10826,3827,39462,
34,3407,8430,8430,33030,
2,479,11861,454,33018,
14,1483,11356,1543,23585,
22,2355,10985,2466,23696,
6,865,12976,280,12946,
30,3144,11196,275,17928,
28,3040,11802,1178,25140,
24,2506,12837,399,26181,
33,3580,12263,3248,51260,
21,2245,14099,14099,69415,
,,,,,2.1409347
