3,414,284,284,184,
10,1087,72,72,62,
9,1061,404,403,1081,
15,1744,126,126,142,
6,626,1579,165,1604,
22,2423,67,67,57,
24,2573,251,251,583,
19,2136,778,252,1618,
23,2446,789,789,2866,
7,814,2665,69,10389,
20,2147,1573,1452,5851,
8,874,3450,102,6845,
4,642,3883,3883,11329,
13,1559,3968,108,7464,
5,685,5746,5745,16846,
1,244,6469,335,18962,
0,252,6769,254,6523,
16,1805,6127,5826,22715,
21,2381,5861,4950,15992,
17,1953,6581,6581,25884,
18,1848,7186,7186,13862,
14,1401,8635,8635,33800,
2,215,10274,3657,25661,
12,1249,9790,73,27833,
11,1263,10277,10277,19754,
,,,,,2.1658146
