0,156,103,103,53,
8,940,521,167,1096,
15,1529,65,65,55,
16,1818,101,101,51,
17,1990,60,60,30,
21,2255,161,161,131,
25,2759,202,202,324,
30,3232,205,104,599,
31,3180,349,45,294,
33,3540,130,130,50,
26,2860,2310,181,2311,
35,3732,1632,33,3130,
36,3867,1804,55,3473,
11,1369,4527,135,13613,
7,980,5519,1274,12062,
24,2574,4405,83,4288,
32,3498,3962,3962,15548,
40,4128,3572,3572,14048,
9,1016,7089,40,13888,
2,335,8173,315,16271,
42,4246,4858,1887,17258,
6,891,9622,9622,37998,
14,1603,9309,83,9266,
12,1377,10338,3896,34410,
37,3796,8215,1070,9875,
13,1382,10934,10934,21478,
20,2270,10344,10344,51010,
34,3651,9263,944,19934,
38,4092,9422,44,20048,
27,2849,10968,10968,32374,
41,4234,10482,46,41154,
1,115,14843,371,44330,
10,1156,14165,14165,27940,
43,4319,11299,93,11012,
22,2330,13891,54,17782,
29,3119,13603,95,25537,
18,1907,15317,8805,68573,
3,340,17387,17387,34154,
4,645,17581,7260,55962,
28,3021,15696,286,31370,
44,4537,15187,14686,58346,
19,1972,18252,5366,46506,
39,3993,17234,7117,54018,
5,600,21133,9512,81503,
23,2491,19739,10725,82072,
,,,,,2.0237453
