1,100,721,137,1084,
11,1152,71,71,21,
15,1565,128,128,156,
16,1754,185,93,221,
17,1962,70,70,20,
18,1850,273,100,516,
14,1545,769,769,2087,
21,2232,104,104,94,
23,2531,93,93,126,
22,2385,359,63,368,
26,2656,111,111,101,
25,2660,280,189,849,
31,3224,263,263,619,
35,3618,162,162,82,
36,3897,347,176,529,
39,4164,102,102,92,
43,4326,31,31,21,
47,4897,159,159,109,
55,5580,126,75,206,
52,5369,771,124,1003,
63,6466,138,138,38,
59,6106,700,94,728,
65,6779,240,240,160,
34,3596,4834,4834,18966,
54,5436,3115,3115,6020,
58,5932,2739,2739,2619,
24,2443,6351,16,6237,
8,807,8230,60,32670,
68,6819,2334,120,2394,
38,3984,5412,3339,19265,
45,4508,5383,244,21386,
0,84,9999,116,19971,
5,536,10041,789,10530,
60,6208,5367,5367,15791,
20,2259,9520,9520,28230,
64,6472,5505,2440,7625,
37,3978,8603,7399,31304,
42,4343,8638,8638,16976,
28,2925,10258,46,30290,
40,4297,9086,91,18128,
12,1456,12331,758,26485,
13,1473,12714,12714,25198,
46,4879,9507,96,9668,
51,5136,9450,2590,30520,
61,6142,10048,5032,34576,
56,5829,11264,9761,49258,
48,4808,12887,12887,25464,
7,776,17222,102,51442,
41,4178,14118,5098,42920,
2,344,18256,111,17977,
53,5344,13853,107,27323,
9,1047,18454,18454,36578,
50,5161,14638,14638,72680,
19,2089,18213,1103,18696,
4,448,20356,20356,19856,
57,5827,15475,10965,62659,
33,3412,18391,105,22849,
30,3242,19062,739,19840,
3,484,22322,10292,86740,
29,3143,20163,10441,70649,
67,6760,17544,106,53283,
62,6265,18540,239,51173,
6,626,24684,24683,73449,
49,5079,20728,10811,62068,
27,2828,23481,13665,49811,
10,1279,25532,208,26347,
66,6820,20488,5357,82495,
69,7077,20730,20730,20230,
44,4422,23889,23889,70867,
32,3335,25477,1519,78729,
,,,,,2.4291217
