1,360,88,88,78,
3,435,215,215,15,
6,750,26,25,16,
5,642,225,19,45,
4,454,713,218,403,
13,1411,253,162,73,
9,1193,790,86,600,
21,2140,36,36,26,
12,1316,1031,1031,941,
22,2271,177,86,77,
18,2014,707,39,587,
10,1084,2843,2843,2643,
19,1930,2197,234,1727,
2,480,4150,204,3840,
17,1922,3609,69,2919,
24,2407,3425,51,3035,
23,2492,3642,138,2932,
8,1010,6125,257,4905,
0,21,7595,94,6715,
15,1691,6444,36,5854,
20,2040,6597,24,5607,
14,1577,8061,97,7441,
16,1665,8974,20,7964,
11,1169,9972,151,9042,
7,998,10645,2287,9525,
,,,,,2.1464753
