1,113,144,144,24,
2,267,85,42,45,
0,235,249,86,109,
6,786,124,62,34,
12,1225,265,264,185,
13,1508,103,103,73,
14,1516,247,247,197,
16,1794,912,912,822,
11,1219,1699,58,1419,
29,2916,264,12,94,
32,3268,216,93,36,
34,3519,95,95,65,
35,3631,228,64,118,
36,3708,495,49,235,
37,3866,428,115,248,
20,2155,2435,75,2125,
30,3181,1700,1700,1600,
50,5051,153,52,63,
43,4419,887,887,787,
17,1779,3862,125,3632,
54,5631,108,108,8,
55,5715,45,35,25,
56,5850,52,52,22,
53,5385,618,72,488,
58,6092,73,42,13,
60,6152,23,23,13,
59,6105,151,151,71,
28,2884,3768,54,3468,
24,2657,4107,4106,4007,
23,2561,4544,4544,4424,
31,3350,3876,21,3626,
9,1039,6429,13,6279,
49,4905,3403,86,2973,
47,4993,3556,3555,3436,
52,5407,4064,4064,3864,
19,2042,7832,35,7552,
8,879,9197,61,8777,
33,3526,6949,138,6499,
4,496,10182,198,9772,
46,4751,6926,28,6516,
48,4997,6881,117,6541,
26,2660,10021,76,9351,
63,6321,6959,17,6519,
40,4219,9362,125,9012,
38,3907,9975,53,9465,
42,4449,9733,29,8913,
10,1230,13556,98,13126,
44,4576,10508,93,9788,
15,1566,13819,95,13329,
51,5375,10910,41,10510,
18,1949,15140,47,14440,
39,4000,14088,113,13338,
5,641,18451,65,17711,
45,4722,14867,14867,14367,
7,960,19132,306,18332,
41,4324,16267,31,15437,
3,475,21120,129,20300,
22,2308,19785,19785,19285,
62,6266,16325,61,15195,
64,6569,16523,92,15013,
27,2857,20738,162,19438,
21,2187,21908,54,20808,
61,6224,18371,43,17451,
25,2574,22523,41,21553,
57,5838,19758,33,18948,
,,,,,2.5389633
