1,341,197,197,117,
4,457,222,131,82,
2,242,539,134,329,
3,356,678,678,558,
11,1217,218,75,48,
8,1020,516,24,336,
22,2310,178,117,108,
23,2512,149,149,59,
24,2441,310,129,140,
16,1861,1282,29,1062,
19,2160,1345,15,1085,
6,643,3465,3264,3065,
21,2361,1947,46,1517,
5,722,3787,70,3457,
0,141,4544,138,4184,
20,2076,4538,88,3738,
13,1486,5729,151,5129,
17,1997,5820,15,4860,
15,1735,6382,54,5682,
9,1094,7525,44,6945,
14,1590,7528,57,6988,
7,988,8633,791,7433,
10,1045,9076,20,8396,
12,1424,9198,9197,8698,
18,1956,9167,67,8077,
,,,,,2.246787
