0,90,117,117,17,
1,191,223,71,43,
4,453,152,152,52,
5,669,58,58,48,
7,867,121,121,111,
6,648,542,130,292,
10,1161,613,612,523,
20,2076,71,41,31,
19,2004,224,224,144,
23,2530,162,81,72,
26,2613,88,88,78,
25,2775,159,159,109,
32,3480,49,18,9,
34,3525,246,14,76,
31,3393,560,14,380,
37,3872,161,161,81,
38,4071,225,224,145,
43,4580,167,87,77,
48,4941,70,69,20,
40,4113,1560,20,1360,
55,5782,334,133,184,
60,6205,42,42,32,
59,6164,194,94,84,
58,6045,857,101,727,
81,8126,970,970,870,
80,8137,1059,64,829,
46,4723,4577,35,4347,
51,5337,4364,135,4164,
9,1160,9004,341,8794,
65,6642,4121,160,3901,
57,5867,5016,18,4806,
33,3571,7916,70,7616,
72,7425,4299,111,4039,
8,1092,10757,238,10487,
41,4261,8629,8629,8429,
61,6369,6921,100,6631,
62,6361,7130,7129,6930,
56,5850,7841,24,7441,
18,2015,11878,1301,11578,
75,7540,6952,47,6512,
70,7148,7545,16,7145,
67,6976,8118,8118,7918,
28,2945,12552,100,12142,
45,4775,10921,24,10511,
79,8139,7756,42,7456,
30,3282,13718,115,13018,
16,1861,16040,53,15480,
12,1237,16965,43,16235,
54,5631,12868,82,12278,
35,3720,15082,62,14562,
63,6569,12531,91,12181,
69,6953,12447,119,11807,
29,2957,16746,78,15746,
49,4959,15044,11539,14544,
73,7364,12937,61,12467,
2,383,20224,41,19534,
39,4069,17135,145,16445,
50,5044,16460,136,15780,
11,1118,20689,101,20139,
83,8326,13777,17,13467,
64,6549,15856,101,15456,
68,6830,15875,193,15085,
22,2473,20535,127,20155,
27,2756,20552,67,20072,
66,6844,17363,88,17033,
52,5381,19128,102,18608,
47,4734,20075,226,19575,
84,8688,16419,107,16039,
82,8443,17165,171,16275,
77,7789,18320,20,17610,
15,1690,24924,114,23694,
24,2471,24642,39,24032,
53,5576,22537,108,21637,
76,7744,20868,176,19968,
44,4437,24677,79,23997,
74,7550,22062,27,21472,
42,4356,26259,59,25419,
71,7322,23792,52,22962,
14,1527,30091,75,29501,
3,575,31544,41,31034,
78,8095,24520,118,23410,
21,2338,30780,161,30200,
17,1945,31674,111,30904,
13,1474,32646,9171,31526,
36,3602,31017,28,30337,
,,,,,2.4549446
