0,10,268,148,118,
2,258,413,121,43,
4,582,1205,994,875,
5,666,1202,1202,1122,
1,302,2039,590,1489,
7,805,2117,1735,1537,
9,932,2071,2021,1991,
8,1034,2001,2000,1971,
3,483,4418,651,3888,
14,1534,3918,3397,3368,
13,1544,4119,4029,3909,
15,1708,4256,4256,3956,
17,1783,5273,4271,4183,
16,1878,5650,5208,5180,
18,2032,6808,6497,5998,
21,2119,7153,6812,6723,
6,687,9086,1231,8016,
19,2157,8027,7625,7617,
20,2176,8629,8509,8009,
22,2280,9026,9026,8526,
24,2574,9353,9031,8733,
23,2596,10244,9832,9334,
10,1158,12182,1976,11532,
11,1301,12340,2085,11790,
12,1322,12819,2366,11459,
,,,,,1.7675339
