1,182,289,46,219,
0,233,472,127,102,
4,537,663,663,543,
3,305,1208,593,918,
2,444,1865,634,1665,
8,1068,2086,1775,1656,
10,1199,2105,1984,1955,
11,1283,2523,2222,2023,
12,1333,2774,2774,2574,
14,1609,3812,2800,2712,
16,1618,4205,4004,3805,
15,1682,4274,4151,4144,
7,819,5638,793,4828,
17,1815,5674,4672,4644,
18,1841,6370,5739,5650,
20,2104,6227,6227,6107,
19,2143,7362,6389,6192,
6,858,8948,1117,8488,
21,2181,8244,8124,7624,
22,2364,8082,8072,8062,
9,1006,9743,1415,9133,
24,2450,8497,8417,8297,
23,2553,9287,8896,8397,
5,559,11783,752,11273,
13,1462,11379,2655,10769,
,,,,,1.9462825
