1,102,90,69,20,
0,279,623,121,3,
2,435,1040,497,470,
4,554,1013,1002,923,
3,583,1187,1074,987,
5,693,1369,1087,1079,
6,720,1674,1543,1344,
7,790,1726,1695,1606,
8,836,2173,1770,1683,
10,1127,2566,2003,1886,
9,1128,3149,2575,2569,
11,1176,4192,3601,3102,
12,1336,4305,4123,4035,
13,1520,4452,4150,4122,
15,1589,4645,4474,4385,
14,1622,4774,4622,4614,
17,1727,4841,4749,4671,
16,1774,5015,4914,4795,
18,1899,5793,4901,4893,
19,1950,5955,5753,5745,
20,2194,6105,5722,5715,
21,2380,6512,6010,5922,
22,2444,7662,6458,6452,
23,2477,7991,7749,7631,
24,2612,8049,7867,7859,
,,,,,2.3441162
