0,90,358,358,58,
1,154,586,40,336,
3,359,391,391,381,
2,388,674,663,364,
5,564,918,617,498,
4,578,1248,915,908,
7,709,1818,1317,1118,
6,807,2264,1821,1724,
8,903,2781,2469,2171,
10,1079,3406,3105,2606,
9,1086,3851,3449,3401,
12,1336,3973,3631,3603,
11,1382,4058,4047,3928,
13,1537,4954,3953,3904,
14,1568,4934,4933,4924,
15,1601,5382,5201,4902,
16,1667,5617,5617,5317,
17,1930,5627,5384,5357,
18,2007,5741,5650,5551,
20,2153,5828,5606,5598,
19,2187,6035,5884,5795,
21,2231,6203,6192,5993,
22,2299,6236,6225,6136,
23,2462,6716,6573,6076,
26,2627,6803,6671,6553,
24,2643,6906,6906,6786,
27,2701,7220,6939,6850,
25,2706,7836,7335,7216,
28,2932,8362,8110,7612,
29,3078,8908,8226,8218,
30,3096,9101,8980,8891,
31,3301,9708,9396,8898,
33,3345,9786,9674,9666,
32,3442,10401,9889,9691,
34,3550,10303,10303,10293,
35,3594,10412,10380,10262,
36,3711,10668,10415,10298,
38,3809,10780,10689,10570,
37,3958,10783,10722,10633,
39,4065,11057,10876,10677,
40,4246,10907,10907,10877,
41,4269,11057,10934,10887,
42,4326,11462,11050,11002,
43,4337,12143,11951,11453,
44,4624,12168,11976,11858,
,,,,,2.6790497
