0,218,113,32,23,
1,354,358,35,8,
2,373,730,639,340,
4,422,1053,761,683,
3,521,1767,964,957,
5,549,1931,1818,1741,
6,723,2402,1837,1762,
7,815,2834,2321,2314,
8,1010,3574,2731,2644,
9,1056,4211,3728,3531,
11,1113,4164,4164,4154,
10,1239,4330,4239,4040,
13,1364,4609,4306,4209,
12,1494,5103,4490,4483,
14,1616,5274,5061,4984,
15,1644,5538,5326,5248,
16,1687,5916,5574,5496,
17,1757,6319,5928,5849,
18,1872,6517,6285,6207,
20,2083,6316,6315,6306,
19,2182,6599,6297,6219,
22,2225,6789,6606,6559,
21,2303,7212,7212,6712,
23,2485,7432,7231,7032,
24,2666,8224,7551,7254,
,,,,,2.2946305
