0,43,247,217,17,
1,180,483,171,143,
3,319,524,463,344,
4,440,524,524,404,
2,444,752,621,522,
5,719,577,576,477,
6,741,1555,1055,555,
7,846,1651,1551,1451,
8,984,2024,2013,1514,
9,1063,2597,2045,1947,
11,1141,3220,3019,2520,
10,1281,3362,3160,3082,
13,1312,3422,3361,3332,
12,1351,3694,3394,3384,
15,1559,3628,3497,3488,
14,1571,4628,3916,3618,
16,1769,4640,4549,4430,
18,1802,4728,4728,4608,
19,1907,4684,4633,4624,
17,1991,4952,4631,4602,
20,2165,5018,4827,4778,
21,2190,5205,5084,4995,
22,2416,5831,5099,4981,
23,2491,6446,5846,5756,
25,2584,6474,6474,6354,
24,2690,6619,6488,6369,
27,2705,6785,6614,6605,
26,2866,7076,6634,6626,
28,2921,7071,7071,7021,
29,2965,7839,7147,7029,
31,3237,7678,7657,7568,
30,3284,8364,7932,7634,
32,3394,8355,8354,8255,
33,3414,8644,8634,8334,
34,3524,8935,8635,8535,
35,3682,9950,8867,8780,
36,3775,10718,10357,9858,
37,3929,10715,10654,10565,
38,3943,11073,10792,10703,
39,4004,11724,11132,11014,
40,4059,12019,11868,11669,
42,4288,11912,11911,11792,
41,4385,12557,11935,11817,
44,4453,12610,12610,12490,
43,4521,13704,13042,12544,
46,4651,14084,13583,13574,
45,4663,14395,14083,14075,
47,4846,14242,14241,14212,
49,4908,14690,14190,14180,
48,5013,14717,14616,14587,
50,5174,14956,14755,14556,
51,5326,14926,14926,14806,
54,5430,15254,14943,14824,
52,5445,15661,15360,15241,
53,5580,15845,15825,15525,
55,5761,15787,15696,15667,
56,5762,16448,15796,15788,
57,5793,16807,16507,16417,
58,5879,17372,17221,16722,
60,6001,18352,17341,17252,
59,6176,18829,18297,18179,
62,6258,18866,18866,18746,
63,6345,19771,19079,18781,
61,6369,20129,19799,19749,
64,6546,20213,19962,19953,
65,6718,21643,20541,20043,
66,6752,22621,22109,21611,
67,6886,23338,22987,22488,
68,6920,23656,23315,23306,
69,6929,23868,23727,23648,
70,7056,23792,23792,23742,
72,7271,23657,23657,23577,
71,7299,24110,23929,23630,
73,7469,24412,23990,23942,
74,7496,24686,24475,24386,
76,7666,24637,24637,24517,
75,7752,25082,24581,24552,
78,7861,25102,25072,24972,
77,7915,25380,25349,25050,
79,8123,25333,25202,25173,
81,8123,25643,25633,25333,
80,8220,25668,25668,25548,
82,8351,26128,25617,25538,
83,8437,26595,26052,26045,
84,8592,26740,26740,26440,
,,,,,2.4052746
