0,64,1338,223,538,
1,122,1739,222,819,
2,492,1461,1461,1371,
3,524,2182,1629,1432,
4,629,2089,2089,2079,
5,684,2437,2114,2037,
6,824,2716,2716,2416,
8,823,2729,2418,2599,
7,871,3626,2712,2686,
10,1065,4136,3512,3436,
11,1147,4614,4553,4054,
9,1187,5209,4656,4579,
12,1409,5378,5286,4988,
13,1458,5763,5381,5333,
14,1663,6159,5567,5559,
15,1741,6113,6113,6083,
16,1783,6191,6190,6071,
17,1895,6279,6279,6079,
19,1952,6532,6231,6222,
18,1975,7093,6711,6513,
20,2068,7300,7300,7000,
22,2340,7271,7119,7031,
21,2395,7357,7307,7217,
23,2580,7775,7183,7175,
24,2598,8600,7807,7760,
25,2603,9126,9095,8596,
26,2656,9094,9083,9074,
27,2728,10155,9523,9025,
28,2846,10077,10066,10037,
29,3128,10006,9996,9796,
30,3231,11146,10204,9906,
31,3282,12328,11595,11098,
32,3367,12466,12253,12246,
33,3573,12352,12290,12262,
34,3603,12624,12441,12324,
36,3777,12772,12651,12452,
35,3784,12816,12815,12766,
37,3937,12863,12862,12663,
38,3966,13046,12955,12836,
39,3990,13423,13032,13023,
40,4108,13586,13505,13306,
41,4118,13627,13626,13577,
42,4225,14353,13600,13523,
43,4419,14210,14209,14160,
45,4564,14509,14115,14069,
44,4620,14533,14533,14453,
47,4701,15434,14952,14454,
46,4876,16133,15340,15263,
48,4887,16344,16132,16124,
49,4941,16409,16409,16289,
51,5197,16534,16232,16154,
52,5269,16494,16493,16464,
50,5279,16786,16574,16486,
53,5539,16567,16556,16527,
55,5617,16589,16578,16489,
54,5663,16845,16844,16545,
56,5721,16828,16817,16788,
58,5870,16689,16689,16679,
57,5965,16857,16795,16597,
60,6146,17328,16796,16678,
59,6194,17420,17329,17280,
61,6222,17484,17483,17394,
62,6296,17430,17419,17410,
63,6380,17427,17427,17347,
65,6511,17508,17497,17298,
64,6639,17410,17410,17380,
66,6659,17601,17480,17391,
67,6747,18135,17634,17515,
69,7030,18053,17942,17853,
68,7066,18319,18138,18019,
72,7246,18751,18149,18141,
71,7261,19177,18826,18737,
70,7276,19385,19174,19165,
73,7373,19610,19387,19290,
74,7471,20044,19522,19514,
76,7648,20448,20368,19868,
75,7676,20753,20521,20423,
77,7807,21695,20723,20625,
79,7965,21749,21548,21539,
78,8026,21906,21886,21686,
80,8073,22293,21891,21863,
82,8287,22871,22379,22081,
81,8342,23730,22828,22820,
83,8482,23711,23599,23591,
85,8502,24385,23892,23695,
86,8667,24451,24310,24221,
84,8690,25051,24528,24431,
87,8702,25971,25539,25041,
88,8862,25822,25822,25812,
89,8912,26595,25852,25775,
90,9116,27504,26891,26394,
92,9221,27590,27409,27400,
91,9328,27585,27494,27485,
93,9499,27914,27914,27414,
94,9611,27992,27891,27802,
95,9704,27981,27950,27901,
96,9828,29389,28357,27859,
97,9951,29439,29296,29269,
98,10089,29754,29312,29304,
100,10107,30367,29745,29737,
99,10168,30409,30317,30309,
101,10201,30477,30386,30377,
102,10295,30984,30883,30384,
103,10524,30956,30956,30756,
104,10667,31435,31313,30815,
,,,,,2.493351
