0,148,210,109,20,
1,232,197,197,147,
2,331,579,178,99,
3,449,1343,542,463,
5,529,1563,1563,1263,
4,572,1873,1551,1523,
6,761,2116,1784,1686,
8,899,2650,1989,1980,
7,955,3795,2794,2595,
10,1092,4411,4160,3661,
9,1171,4934,4383,4334,
11,1307,5330,4918,4800,
12,1363,5665,5393,5275,
14,1406,5683,5632,5623,
13,1567,5964,5552,5524,
16,1616,6156,6015,5916,
15,1708,6114,6114,6064,
17,1984,5989,5959,5839,
18,2031,6746,6032,5946,
19,2048,8150,7229,6730,
20,2069,8361,8250,8131,
21,2328,8402,8402,8102,
22,2496,8365,8355,8235,
23,2598,8745,8463,8265,
26,2642,9203,8791,8703,
24,2680,9396,9175,9166,
25,2739,9496,9386,9336,
27,2758,10280,9559,9480,
29,3008,10151,10040,10031,
28,3096,10364,10364,10064,
30,3272,10620,10238,10190,
31,3295,11030,10608,10600,
32,3313,11112,11112,11012,
33,3536,11230,11008,10890,
34,3658,11118,11118,11108,
36,3708,11911,11158,11071,
37,3709,12362,11940,11912,
35,3765,12807,12806,12307,
38,4026,12756,12556,12546,
39,4084,13821,12789,12701,
41,4150,13997,13835,13757,
40,4225,14063,13952,13923,
42,4226,14562,14562,14062,
43,4463,14839,14427,14329,
44,4538,15186,14814,14766,
,,,,,2.2811377
