0,80,318,318,18,
2,339,262,181,82,
1,342,271,271,261,
3,413,1051,500,201,
4,659,1556,834,806,
6,715,1511,1511,1501,
5,731,1707,1506,1497,
7,999,2180,1518,1440,
8,1054,2637,2225,2127,
10,1166,2626,2626,2526,
9,1185,2938,2907,2608,
12,1347,3017,2876,2777,
11,1399,3076,2976,2966,
13,1562,3213,3213,2913,
14,1603,3273,3273,3173,
15,1683,3765,3243,3195,
16,1759,3989,3989,3689,
18,1821,3937,3937,3927,
19,1922,4158,3936,3838,
17,1935,4275,4245,4145,
21,2161,4281,4059,4051,
20,2224,5300,4419,4220,
22,2364,5971,5460,5161,
23,2390,6456,5974,5946,
25,2602,6675,6334,6245,
24,2650,7428,6927,6628,
27,2775,7414,7313,7304,
26,2804,7596,7415,7386,
28,2998,7853,7602,7403,
30,3014,8027,7937,7837,
29,3158,8525,7893,7885,
31,3278,8707,8495,8407,
32,3287,8949,8748,8699,
33,3343,9174,8983,8894,
36,3622,9287,8925,8897,
34,3634,9587,9375,9277,
35,3775,9586,9566,9446,
37,3889,9973,9972,9473,
39,3966,10206,10095,9896,
40,4012,10482,10362,10162,
38,4096,11109,10898,10399,
42,4287,11498,10998,10918,
41,4350,11688,11536,11438,
43,4395,11883,11763,11643,
44,4499,12790,11899,11780,
45,4772,12598,12597,12518,
47,4851,12689,12639,12519,
46,4864,13618,12727,12678,
49,5055,14108,13507,13428,
48,5075,14969,14168,14089,
50,5286,14969,14848,14759,
51,5350,15367,14915,14907,
52,5397,15460,15410,15320,
54,5466,16053,15692,15393,
53,5520,16550,16099,16000,
55,5637,16743,16732,16433,
56,5842,17261,16590,16541,
58,5929,17706,17225,17176,
59,5932,18255,17713,17705,
57,5960,18938,18527,18228,
60,6059,19221,18930,18841,
61,6332,19248,19248,18948,
62,6346,19344,19244,19234,
63,6460,19761,19730,19231,
64,6551,20270,20169,19670,
67,6703,20129,20129,20119,
65,6776,20247,20106,20057,
66,6780,20354,20344,20244,
68,7047,20736,20115,20086,
69,7076,21801,20910,20711,
70,7135,22134,21863,21744,
71,7185,22175,22174,22085,
72,7373,22637,22036,21987,
73,7522,22500,22500,22490,
75,7563,23140,22559,22460,
76,7666,23127,23126,23037,
74,7673,23921,23420,23121,
77,7710,23896,23896,23886,
78,7909,24298,23896,23698,
79,7931,24898,24287,24278,
81,8170,25170,24669,24660,
80,8287,25565,25064,25055,
83,8302,26362,26050,25552,
82,8417,26397,26297,26247,
85,8507,26789,26387,26309,
84,8687,26839,26708,26609,
87,8806,26770,26770,26720,
86,8858,26729,26729,26719,
88,8925,27162,27162,26662,
90,9009,27810,27578,27080,
89,9054,27987,27795,27767,
92,9209,28183,27922,27833,
91,9255,28739,28147,28139,
93,9394,29822,28800,28602,
95,9599,30168,29667,29618,
94,9615,30732,30652,30152,
96,9868,31561,30779,30481,
98,9870,31859,31859,31559,
97,9959,32361,31890,31771,
99,10042,32539,32288,32279,
100,10230,32612,32472,32352,
101,10399,32564,32453,32444,
102,10469,33805,32794,32495,
104,10494,34163,33881,33783,
103,10502,34486,34245,34156,
,,,,,2.3336446
