1,183,131,130,31,
0,198,392,181,132,
2,261,517,484,367,
5,537,342,341,242,
3,581,799,799,299,
4,592,889,797,789,
6,628,1746,944,856,
8,901,2897,1974,1477,
7,932,3710,3066,2870,
9,982,4172,3671,3662,
10,1159,4587,4005,3997,
12,1271,4719,4505,4479,
13,1317,4826,4764,4676,
11,1394,5560,4759,4750,
14,1412,5843,5842,5543,
16,1653,5985,5692,5605,
17,1729,6621,6409,5911,
15,1750,7342,6721,6602,
18,1822,7442,7321,7272,
19,1950,7896,7344,7316,
20,2077,8140,7869,7770,
22,2266,8182,7982,7952,
21,2353,8157,8106,8097,
23,2404,8588,8187,8108,
24,2528,9288,8565,8468,
25,2572,9439,9255,9249,
27,2821,9221,9220,9191,
28,2878,10365,9364,9165,
26,2889,10735,10434,10355,
29,3103,11022,11022,10522,
30,3222,11417,11104,10907,
31,3320,11420,11419,11320,
32,3464,11686,11285,11276,
35,3512,11750,11648,11640,
33,3520,11965,11792,11745,
34,3598,12811,11978,11891,
36,3633,13007,12785,12777,
38,3931,12851,12799,12711,
37,3947,12876,12865,12836,
40,4163,12761,12760,12661,
39,4170,13036,12844,12756,
41,4289,13719,13037,12919,
43,4418,13690,13690,13590,
42,4475,13643,13643,13633,
44,4659,13511,13510,13461,
46,4686,14296,13533,13486,
45,4768,14265,14265,14215,
48,4848,14326,14275,14186,
49,4906,14880,14368,14270,
47,4952,14914,14914,14834,
51,5116,15532,14831,14752,
50,5231,15598,15507,15418,
52,5239,16314,15891,15594,
53,5500,16253,16253,16053,
54,5603,17412,16650,16152,
55,5731,17486,17405,17286,
56,5865,17504,17402,17354,
57,5903,17676,17476,17466,
58,6012,17668,17668,17568,
60,6044,17688,17646,17638,
59,6191,18234,18042,17544,
61,6299,18247,18247,18127,
62,6372,18768,18224,18178,
64,6469,18902,18871,18672,
63,6481,19491,18969,18891,
65,6663,20111,19810,19311,
66,6871,20254,19952,19904,
68,6925,20463,20211,20203,
69,6947,20522,20522,20442,
67,6984,21396,20684,20486,
70,7149,22035,21352,21235,
72,7249,22198,21945,21938,
71,7283,22664,22664,22164,
73,7378,23000,22869,22570,
75,7554,23879,22876,22829,
74,7633,23912,23850,23802,
77,7771,24536,23824,23776,
76,7823,24603,24603,24483,
79,7904,24644,24644,24524,
78,7964,24766,24675,24586,
80,8135,24837,24685,24597,
81,8340,24642,24642,24632,
82,8404,24898,24607,24578,
83,8419,25577,25185,24887,
84,8457,26552,25840,25542,
85,8613,26977,26476,26397,
86,8678,27013,26962,26913,
87,8956,26967,26835,26737,
88,8963,27423,27040,26963,
89,9037,27450,27399,27350,
90,9263,27815,27314,27225,
92,9276,28294,27892,27804,
91,9348,28322,28322,28222,
94,9490,28332,28211,28182,
93,9562,28774,28380,28264,
95,9580,28956,28875,28756,
96,9877,29461,28960,28661,
98,9885,29965,29463,29455,
97,9901,30030,30000,29950,
100,10118,29925,29824,29815,
99,10190,30645,29933,29855,
101,10214,31324,30922,30624,
102,10456,31835,31133,31085,
103,10500,32773,31991,31793,
104,10544,33692,33229,32732,
,,,,,2.3732033
