0,66,514,121,24,
1,238,715,564,365,
2,277,857,756,677,
4,442,863,783,693,
3,484,1014,852,824,
5,616,1183,983,883,
6,630,1350,1260,1170,
7,724,2268,1757,1258,
8,827,2767,2176,2167,
9,960,3145,3135,2635,
11,1172,3945,3434,2935,
10,1186,4263,4132,3933,
12,1304,4637,4225,4147,
14,1417,4534,4534,4524,
15,1577,4545,4384,4375,
13,1585,4919,4628,4539,
16,1616,5099,5009,4889,
17,1937,4897,4897,4777,
18,2005,5432,4841,4832,
19,2049,6088,5888,5388,
20,2072,6447,6185,6067,
21,2186,6734,6423,6334,
22,2367,6765,6654,6555,
24,2480,7364,6852,6754,
23,2480,7965,6752,7265,
26,2686,8121,7859,7761,
25,2709,8598,8598,8098,
27,2821,8517,8516,8487,
28,2999,8679,8389,8339,
29,3118,9052,8641,8562,
31,3261,8989,8989,8909,
30,3279,9883,9072,8973,
32,3357,11156,10305,9806,
34,3445,11330,11118,11070,
33,3452,12935,11823,11325,
35,3591,12976,12896,12796,
36,3751,13818,13316,12818,
38,3860,14352,13800,13712,
37,3957,14375,14375,14255,
39,4048,14334,14334,14284,
40,4219,14283,14283,14163,
41,4330,15004,14673,14174,
42,4355,15099,15099,14979,
43,4398,15077,15066,15057,
44,4550,15036,14935,14926,
,,,,,2.2970903
